x_min,x_max,y_min,y_max,ID
281,294,359,372,1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341_78_746
295,307,341,353,1.3.6.1.4.1.14519.5.2.1.6279.6001.280125803152924778388346920341_42_747
294,304,255,265,1.3.6.1.4.1.14519.5.2.1.6279.6001.261700367741314729940340271960_113_667
152,166,215,229,1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535_109_51
374,386,321,333,1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535_169_52
200,212,336,348,1.3.6.1.4.1.14519.5.2.1.6279.6001.114249388265341701207347458535_193_53
100,115,198,213,1.3.6.1.4.1.14519.5.2.1.6279.6001.179209990684978588019929720099_258_310
352,365,116,129,1.3.6.1.4.1.14519.5.2.1.6279.6001.179209990684978588019929720099_171_311
198,212,269,283,1.3.6.1.4.1.14519.5.2.1.6279.6001.323535944958374186208096541480_208_893
380,390,271,281,1.3.6.1.4.1.14519.5.2.1.6279.6001.323426705628838942177546503237_178_892
132,148,134,150,1.3.6.1.4.1.14519.5.2.1.6279.6001.297433269262659217151107535012_235_803
293,313,145,165,1.3.6.1.4.1.14519.5.2.1.6279.6001.297433269262659217151107535012_341_804
74,85,300,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549_88_1139
338,350,314,326,1.3.6.1.4.1.14519.5.2.1.6279.6001.900182736599353600185270496549_175_1140
388,399,320,331,1.3.6.1.4.1.14519.5.2.1.6279.6001.228934821089041845791238006047_94_541
176,210,273,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.272348349298439120568330857680_108_712
157,170,145,158,1.3.6.1.4.1.14519.5.2.1.6279.6001.199282854229880908602362094937_152_396
169,180,370,381,1.3.6.1.4.1.14519.5.2.1.6279.6001.249032660919473722154870746474_189_609
140,157,203,220,1.3.6.1.4.1.14519.5.2.1.6279.6001.837810280808122125183730411210_77_1118
302,318,336,352,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826_24_612
109,123,351,365,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826_23_613
325,341,362,378,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826_65_614
392,412,289,309,1.3.6.1.4.1.14519.5.2.1.6279.6001.249404938669582150398726875826_67_615
152,176,244,268,1.3.6.1.4.1.14519.5.2.1.6279.6001.122621219961396951727742490470_66_76
175,193,328,346,1.3.6.1.4.1.14519.5.2.1.6279.6001.174692377730646477496286081479_143_281
415,448,220,253,1.3.6.1.4.1.14519.5.2.1.6279.6001.271307051432838466826189754230_41_704
121,131,188,198,1.3.6.1.4.1.14519.5.2.1.6279.6001.195913706607582347421429908613_60_381
102,118,323,339,1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138_29_146
393,405,182,194,1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138_59_147
148,167,307,326,1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138_104_148
189,200,361,372,1.3.6.1.4.1.14519.5.2.1.6279.6001.550599855064600241623943717588_127_1023
325,351,257,283,1.3.6.1.4.1.14519.5.2.1.6279.6001.279300249795483097365868125932_110_737
106,120,163,177,1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972_119_116
129,141,233,245,1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616_244_583
66,83,199,216,1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616_193_584
456,469,295,308,1.3.6.1.4.1.14519.5.2.1.6279.6001.483655032093002252444764787700_114_1000
123,144,270,291,1.3.6.1.4.1.14519.5.2.1.6279.6001.141149610914910880857802344415_92_150
137,150,169,182,1.3.6.1.4.1.14519.5.2.1.6279.6001.908250781706513856628130123235_107_1142
387,404,255,272,1.3.6.1.4.1.14519.5.2.1.6279.6001.908250781706513856628130123235_199_1143
134,145,332,343,1.3.6.1.4.1.14519.5.2.1.6279.6001.908250781706513856628130123235_84_1144
166,179,170,183,1.3.6.1.4.1.14519.5.2.1.6279.6001.238019241099704094018548301753_218_567
348,359,317,328,1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925_176_799
369,395,295,321,1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925_173_800
159,172,334,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.106379658920626694402549886949_89_12
160,170,213,223,1.3.6.1.4.1.14519.5.2.1.6279.6001.106379658920626694402549886949_133_13
420,433,296,309,1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962_80_31
419,430,265,276,1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962_103_32
283,296,385,398,1.3.6.1.4.1.14519.5.2.1.6279.6001.111496024928645603833332252962_133_33
383,395,209,221,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_53_916
376,396,285,305,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_64_917
357,371,208,222,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_67_918
306,320,192,206,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_71_919
353,367,181,195,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_78_920
328,341,187,200,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_79_921
320,331,164,175,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_79_922
129,141,199,211,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_45_923
158,169,360,371,1.3.6.1.4.1.14519.5.2.1.6279.6001.328789598898469177563438457842_57_924
158,183,389,414,1.3.6.1.4.1.14519.5.2.1.6279.6001.185154482385982570363528682299_163_326
340,355,335,350,1.3.6.1.4.1.14519.5.2.1.6279.6001.185154482385982570363528682299_196_327
111,123,156,168,1.3.6.1.4.1.14519.5.2.1.6279.6001.230675342744370103160629638194_135_554
317,328,200,211,1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704_105_785
368,378,270,280,1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704_91_786
185,197,333,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704_67_787
106,122,297,313,1.3.6.1.4.1.14519.5.2.1.6279.6001.294120933998772507043263238704_50_788
337,349,391,403,1.3.6.1.4.1.14519.5.2.1.6279.6001.226889213794065160713547677129_41_530
442,464,279,301,1.3.6.1.4.1.14519.5.2.1.6279.6001.592821488053137951302246128864_82_1034
371,386,285,300,1.3.6.1.4.1.14519.5.2.1.6279.6001.592821488053137951302246128864_136_1035
120,132,292,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261_260_672
182,194,322,334,1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261_305_673
152,164,213,225,1.3.6.1.4.1.14519.5.2.1.6279.6001.264251211689085893915477907261_356_674
149,160,135,146,1.3.6.1.4.1.14519.5.2.1.6279.6001.362762275895885013176610377950_214_959
198,208,216,226,1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_94_112
128,138,331,341,1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_67_113
386,397,269,280,1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_142_114
216,226,308,318,1.3.6.1.4.1.14519.5.2.1.6279.6001.129982010889624423230394257528_159_115
406,419,340,353,1.3.6.1.4.1.14519.5.2.1.6279.6001.171177995014336749670107905732_199_262
144,157,294,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463_119_930
140,150,261,271,1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463_123_931
246,256,293,303,1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463_133_932
232,243,360,371,1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463_164_933
199,213,199,213,1.3.6.1.4.1.14519.5.2.1.6279.6001.332829333783605240302521201463_175_934
295,324,320,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.771831598853841017505646275338_459_1092
192,208,348,364,1.3.6.1.4.1.14519.5.2.1.6279.6001.227707494413800460340110762069_56_531
409,420,249,260,1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724_166_600
375,386,216,227,1.3.6.1.4.1.14519.5.2.1.6279.6001.246758220302211646532176593724_229_601
168,201,132,165,1.3.6.1.4.1.14519.5.2.1.6279.6001.219618492426142913407827034169_55_504
352,362,307,317,1.3.6.1.4.1.14519.5.2.1.6279.6001.219618492426142913407827034169_28_505
191,224,267,300,1.3.6.1.4.1.14519.5.2.1.6279.6001.613212850444255764524630781782_98_1041
197,225,283,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.613212850444255764524630781782_82_1042
36,47,215,226,1.3.6.1.4.1.14519.5.2.1.6279.6001.994459772950022352718462251777_87_1181
108,118,160,170,1.3.6.1.4.1.14519.5.2.1.6279.6001.994459772950022352718462251777_126_1182
186,196,329,339,1.3.6.1.4.1.14519.5.2.1.6279.6001.994459772950022352718462251777_200_1183
116,132,272,288,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_89_10
394,406,306,318,1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075_182_44
383,397,366,380,1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075_74_45
147,161,264,278,1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075_154_46
413,423,345,355,1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_151_95
397,407,289,299,1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_189_96
153,172,289,308,1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_273_97
386,401,347,362,1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224_182_468
418,436,219,237,1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224_165_469
374,391,326,343,1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224_159_470
359,373,121,135,1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224_137_471
400,421,280,301,1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224_171_472
79,93,361,375,1.3.6.1.4.1.14519.5.2.1.6279.6001.215640837032688688030770057224_136_473
338,354,199,215,1.3.6.1.4.1.14519.5.2.1.6279.6001.214252223927572015414741039150_90_458
402,418,321,337,1.3.6.1.4.1.14519.5.2.1.6279.6001.214252223927572015414741039150_91_459
176,196,280,300,1.3.6.1.4.1.14519.5.2.1.6279.6001.214252223927572015414741039150_121_460
300,316,166,182,1.3.6.1.4.1.14519.5.2.1.6279.6001.944888107209008719031293531091_94_1161
119,138,348,367,1.3.6.1.4.1.14519.5.2.1.6279.6001.233001470265230594739708503198_108_559
89,100,203,214,1.3.6.1.4.1.14519.5.2.1.6279.6001.207341668080525761926965850679_249_441
146,159,121,134,1.3.6.1.4.1.14519.5.2.1.6279.6001.254957696184671649675053562027_141_644
419,433,260,274,1.3.6.1.4.1.14519.5.2.1.6279.6001.254957696184671649675053562027_150_645
124,160,289,325,1.3.6.1.4.1.14519.5.2.1.6279.6001.286422846896797433168187085942_360_760
162,174,239,251,1.3.6.1.4.1.14519.5.2.1.6279.6001.297964221542942838344351735414_149_805
109,129,318,338,1.3.6.1.4.1.14519.5.2.1.6279.6001.297964221542942838344351735414_136_806
170,189,340,359,1.3.6.1.4.1.14519.5.2.1.6279.6001.226152078193253087875725735761_155_526
401,435,179,213,1.3.6.1.4.1.14519.5.2.1.6279.6001.137773550852881583165286615668_193_137
355,376,223,244,1.3.6.1.4.1.14519.5.2.1.6279.6001.137773550852881583165286615668_207_138
438,451,264,277,1.3.6.1.4.1.14519.5.2.1.6279.6001.219254430927834326484477690403_58_492
84,96,283,295,1.3.6.1.4.1.14519.5.2.1.6279.6001.219254430927834326484477690403_73_493
358,369,128,139,1.3.6.1.4.1.14519.5.2.1.6279.6001.206028343897359374907954580114_52_435
156,177,156,177,1.3.6.1.4.1.14519.5.2.1.6279.6001.206028343897359374907954580114_72_436
344,361,263,280,1.3.6.1.4.1.14519.5.2.1.6279.6001.206028343897359374907954580114_84_437
332,344,363,375,1.3.6.1.4.1.14519.5.2.1.6279.6001.997611074084993415992563148335_93_1184
204,249,277,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.997611074084993415992563148335_129_1185
82,94,118,130,1.3.6.1.4.1.14519.5.2.1.6279.6001.675543413149938600000570588203_66_1064
397,435,284,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.675543413149938600000570588203_78_1065
132,162,264,294,1.3.6.1.4.1.14519.5.2.1.6279.6001.143622857676008763729469324839_302_163
377,416,232,271,1.3.6.1.4.1.14519.5.2.1.6279.6001.487268565754493433372433148666_78_1002
182,209,294,321,1.3.6.1.4.1.14519.5.2.1.6279.6001.487268565754493433372433148666_112_1003
166,178,150,162,1.3.6.1.4.1.14519.5.2.1.6279.6001.200513183558872708878454294671_88_401
83,96,288,301,1.3.6.1.4.1.14519.5.2.1.6279.6001.882070241245008756731854510592_60_1127
428,448,271,291,1.3.6.1.4.1.14519.5.2.1.6279.6001.882070241245008756731854510592_76_1128
372,386,220,234,1.3.6.1.4.1.14519.5.2.1.6279.6001.882070241245008756731854510592_81_1129
349,379,295,325,1.3.6.1.4.1.14519.5.2.1.6279.6001.882070241245008756731854510592_109_1130
225,237,348,360,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959_69_647
212,242,317,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959_73_648
168,192,322,346,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959_87_649
177,194,361,378,1.3.6.1.4.1.14519.5.2.1.6279.6001.257383535269991165447822992959_94_650
112,136,359,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_83_120
159,177,359,377,1.3.6.1.4.1.14519.5.2.1.6279.6001.131939324905446238286154504249_40_121
440,451,199,210,1.3.6.1.4.1.14519.5.2.1.6279.6001.179943248049071805421192715219_181_313
207,223,190,206,1.3.6.1.4.1.14519.5.2.1.6279.6001.724562063158320418413995627171_59_1075
56,69,251,264,1.3.6.1.4.1.14519.5.2.1.6279.6001.305887072264491016857673607285_116_840
291,307,356,372,1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599_73_670
155,180,348,373,1.3.6.1.4.1.14519.5.2.1.6279.6001.262873069163227096134627700599_125_671
152,168,289,305,1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726_67_264
123,149,315,341,1.3.6.1.4.1.14519.5.2.1.6279.6001.172243743899615313644757844726_98_265
435,448,364,377,1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949_91_602
275,298,322,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.397522780537301776672854630421_495_967
105,126,343,364,1.3.6.1.4.1.14519.5.2.1.6279.6001.397522780537301776672854630421_120_968
109,119,239,249,1.3.6.1.4.1.14519.5.2.1.6279.6001.776800177074349870648765614630_74_1095
142,154,136,148,1.3.6.1.4.1.14519.5.2.1.6279.6001.259124675432205040899951626253_215_662
374,397,308,331,1.3.6.1.4.1.14519.5.2.1.6279.6001.301462380687644451483231621986_188_829
348,371,288,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.301462380687644451483231621986_206_830
334,351,351,368,1.3.6.1.4.1.14519.5.2.1.6279.6001.301462380687644451483231621986_237_831
332,358,294,320,1.3.6.1.4.1.14519.5.2.1.6279.6001.204566802718283633558802774757_119_428
94,113,326,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.271220641987745483198036913951_304_703
371,385,167,181,1.3.6.1.4.1.14519.5.2.1.6279.6001.518487185634324801733841260431_76_1015
375,389,363,377,1.3.6.1.4.1.14519.5.2.1.6279.6001.486999111981013268988489262668_80_1001
347,374,350,377,1.3.6.1.4.1.14519.5.2.1.6279.6001.149041668385192796520281592139_28_180
355,367,138,150,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_64_569
111,124,220,233,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_67_570
170,185,357,372,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_68_571
329,343,138,152,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_69_572
162,177,193,208,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_72_573
335,349,360,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_67_574
319,333,354,368,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_66_575
355,367,163,175,1.3.6.1.4.1.14519.5.2.1.6279.6001.239358021703233250639913775427_69_576
193,205,332,344,1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503_124_767
75,87,354,366,1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503_56_768
436,447,285,296,1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503_56_769
106,119,229,242,1.3.6.1.4.1.14519.5.2.1.6279.6001.346115813056769250958550383763_236_958
373,386,268,281,1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819_95_196
154,179,331,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.153732973534937692357111055819_112_197
202,224,155,177,1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815_86_706
366,394,240,268,1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815_73_707
391,421,282,312,1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815_56_708
276,297,155,176,1.3.6.1.4.1.14519.5.2.1.6279.6001.225515255547637437801620523312_160_524
344,356,207,219,1.3.6.1.4.1.14519.5.2.1.6279.6001.225515255547637437801620523312_163_525
154,190,307,343,1.3.6.1.4.1.14519.5.2.1.6279.6001.183982839679953938397312236359_94_324
345,379,316,350,1.3.6.1.4.1.14519.5.2.1.6279.6001.206097113343059612247503064658_218_438
394,430,222,258,1.3.6.1.4.1.14519.5.2.1.6279.6001.300136985030081433029390459071_36_821
187,205,163,181,1.3.6.1.4.1.14519.5.2.1.6279.6001.300136985030081433029390459071_47_822
148,162,389,403,1.3.6.1.4.1.14519.5.2.1.6279.6001.478062284228419671253422844986_112_995
414,427,288,301,1.3.6.1.4.1.14519.5.2.1.6279.6001.302403227435841351528721627052_89_833
409,421,294,306,1.3.6.1.4.1.14519.5.2.1.6279.6001.302403227435841351528721627052_92_834
129,160,250,281,1.3.6.1.4.1.14519.5.2.1.6279.6001.194766721609772924944646251928_88_371
280,306,345,371,1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896_47_610
331,351,249,269,1.3.6.1.4.1.14519.5.2.1.6279.6001.249314567767437206995861966896_197_611
86,99,360,373,1.3.6.1.4.1.14519.5.2.1.6279.6001.188059920088313909273628445208_31_342
181,194,373,386,1.3.6.1.4.1.14519.5.2.1.6279.6001.188059920088313909273628445208_17_343
328,345,309,326,1.3.6.1.4.1.14519.5.2.1.6279.6001.241083615484551649610616348856_56_579
187,201,246,260,1.3.6.1.4.1.14519.5.2.1.6279.6001.177086402277715068525592995222_220_299
167,200,302,335,1.3.6.1.4.1.14519.5.2.1.6279.6001.177086402277715068525592995222_161_300
174,196,256,278,1.3.6.1.4.1.14519.5.2.1.6279.6001.257515388956260258681136624817_113_651
358,370,299,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.257515388956260258681136624817_141_652
315,334,197,216,1.3.6.1.4.1.14519.5.2.1.6279.6001.297988578825170426663869669862_175_807
398,411,304,317,1.3.6.1.4.1.14519.5.2.1.6279.6001.297988578825170426663869669862_129_808
399,411,291,303,1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534_136_816
183,198,362,377,1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534_176_817
161,174,363,376,1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534_190_818
321,334,366,379,1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534_191_819
386,397,209,220,1.3.6.1.4.1.14519.5.2.1.6279.6001.299806338046301317870803017534_163_820
27,41,242,256,1.3.6.1.4.1.14519.5.2.1.6279.6001.198016798894102791158686961192_149_388
116,128,283,295,1.3.6.1.4.1.14519.5.2.1.6279.6001.774060103415303828812229821954_71_1093
363,375,263,275,1.3.6.1.4.1.14519.5.2.1.6279.6001.774060103415303828812229821954_88_1094
337,348,346,357,1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532_116_421
305,316,322,333,1.3.6.1.4.1.14519.5.2.1.6279.6001.204287915902811325371247860532_51_422
289,301,332,344,1.3.6.1.4.1.14519.5.2.1.6279.6001.931383239747372227838946053237_44_1155
147,160,279,292,1.3.6.1.4.1.14519.5.2.1.6279.6001.931383239747372227838946053237_80_1156
416,437,252,273,1.3.6.1.4.1.14519.5.2.1.6279.6001.213854687290736562463866711534_249_457
83,99,168,184,1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047_85_239
373,383,358,368,1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047_78_240
84,96,268,280,1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047_77_241
437,448,244,255,1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047_62_242
394,409,158,173,1.3.6.1.4.1.14519.5.2.1.6279.6001.168833925301530155818375859047_55_243
169,196,332,359,1.3.6.1.4.1.14519.5.2.1.6279.6001.202283133206014258077705539227_64_414
230,246,278,294,1.3.6.1.4.1.14519.5.2.1.6279.6001.202283133206014258077705539227_99_415
95,110,267,282,1.3.6.1.4.1.14519.5.2.1.6279.6001.202283133206014258077705539227_88_416
297,311,331,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.202283133206014258077705539227_86_417
269,280,343,354,1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130_88_989
354,366,206,218,1.3.6.1.4.1.14519.5.2.1.6279.6001.454273545863197752384437758130_97_990
400,425,298,323,1.3.6.1.4.1.14519.5.2.1.6279.6001.792381786708289670758399079830_428_1099
422,438,296,312,1.3.6.1.4.1.14519.5.2.1.6279.6001.792381786708289670758399079830_394_1100
38,51,205,218,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_78_0
400,411,149,160,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_117_1
171,191,268,288,1.3.6.1.4.1.14519.5.2.1.6279.6001.309901913847714156367981722205_52_847
343,369,263,289,1.3.6.1.4.1.14519.5.2.1.6279.6001.747803439040091794717626507402_74_1081
373,387,160,174,1.3.6.1.4.1.14519.5.2.1.6279.6001.196251645377731223510086726530_373_382
160,173,200,213,1.3.6.1.4.1.14519.5.2.1.6279.6001.392861216720727557882279374324_329_964
204,216,385,397,1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568_82_298
126,140,380,394,1.3.6.1.4.1.14519.5.2.1.6279.6001.311476128731958142981941696518_94_859
91,102,146,157,1.3.6.1.4.1.14519.5.2.1.6279.6001.188385286346390202873004762827_146_351
79,99,217,237,1.3.6.1.4.1.14519.5.2.1.6279.6001.265780642925621389994857727416_141_683
351,381,350,380,1.3.6.1.4.1.14519.5.2.1.6279.6001.173931884906244951746140865701_78_278
114,126,124,136,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795_103_542
119,134,147,162,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795_104_543
149,166,378,395,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795_108_544
134,164,394,424,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795_115_545
140,156,128,144,1.3.6.1.4.1.14519.5.2.1.6279.6001.229096941293122177107846044795_114_546
197,209,310,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785_223_474
98,118,183,203,1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_110_127
208,222,300,314,1.3.6.1.4.1.14519.5.2.1.6279.6001.134519406153127654901640638633_231_128
303,316,259,272,1.3.6.1.4.1.14519.5.2.1.6279.6001.150097650621090951325113116280_80_184
357,376,315,334,1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411_89_552
354,373,341,360,1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411_86_553
73,87,251,265,1.3.6.1.4.1.14519.5.2.1.6279.6001.340158437895922179455019686521_86_957
339,348,123,132,1.3.6.1.4.1.14519.5.2.1.6279.6001.182192086929819295877506541021_255_314
310,324,380,394,1.3.6.1.4.1.14519.5.2.1.6279.6001.182192086929819295877506541021_263_315
100,111,149,160,1.3.6.1.4.1.14519.5.2.1.6279.6001.229860476925100292554329427970_74_547
93,104,300,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.229860476925100292554329427970_60_548
112,122,165,175,1.3.6.1.4.1.14519.5.2.1.6279.6001.229860476925100292554329427970_75_549
133,173,334,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.220596530836092324070084384692_245_508
307,333,323,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015_48_140
400,412,311,323,1.3.6.1.4.1.14519.5.2.1.6279.6001.771741891125176943862272696845_133_1091
122,138,316,332,1.3.6.1.4.1.14519.5.2.1.6279.6001.188619674701053082195613114069_234_352
102,124,243,265,1.3.6.1.4.1.14519.5.2.1.6279.6001.188619674701053082195613114069_181_353
198,215,231,248,1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935_404_54
134,147,291,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.114914167428485563471327801935_381_55
351,382,334,365,1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264_75_257
300,315,190,205,1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264_83_258
211,231,209,229,1.3.6.1.4.1.14519.5.2.1.6279.6001.170706757615202213033480003264_84_259
107,119,242,254,1.3.6.1.4.1.14519.5.2.1.6279.6001.328944769569002417592093467626_56_925
414,425,254,265,1.3.6.1.4.1.14519.5.2.1.6279.6001.292994770358625142596171316474_101_781
231,249,281,299,1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838_65_1036
358,373,387,402,1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838_65_1037
112,125,308,321,1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838_51_1038
407,418,331,342,1.3.6.1.4.1.14519.5.2.1.6279.6001.603126300703296693942875967838_72_1039
152,182,319,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.765930210026773090100532964804_102_1088
355,366,313,324,1.3.6.1.4.1.14519.5.2.1.6279.6001.765930210026773090100532964804_247_1089
317,330,257,270,1.3.6.1.4.1.14519.5.2.1.6279.6001.387954549120924524005910602207_107_961
72,86,272,286,1.3.6.1.4.1.14519.5.2.1.6279.6001.387954549120924524005910602207_169_962
175,187,314,326,1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437_88_36
124,136,227,239,1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437_82_37
313,326,321,334,1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437_91_38
84,94,223,233,1.3.6.1.4.1.14519.5.2.1.6279.6001.112767175295249119452142211437_64_39
