x_min,x_max,y_min,y_max,ID
158,172,211,225,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_2_13
417,437,292,312,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_4_31
416,432,263,279,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_4_32
280,300,381,401,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_4_33
391,409,303,321,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_6_44
379,401,362,384,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_6_45
143,165,260,282,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_6_46
148,170,211,233,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_8_51
371,389,318,336,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_8_52
197,215,333,351,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_8_53
143,185,235,277,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_14_76
411,425,343,357,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_16_95
395,409,287,301,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_16_96
147,179,282,314,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_16_97
196,210,214,228,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_18_112
126,140,329,343,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_18_113
383,399,266,282,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_18_114
214,228,306,320,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_18_115
102,124,159,181,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_20_116
97,123,318,344,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_26_146
390,408,179,197,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_26_147
141,173,301,333,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_26_148
115,151,263,299,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_28_150
403,423,336,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_42_262
169,199,322,352,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_44_281
96,120,194,218,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_46_310
349,369,112,132,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_46_311
148,192,380,424,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_48_326
335,359,331,355,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_48_327
119,133,186,200,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_52_381
154,174,141,161,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_54_396
333,359,194,220,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_56_458
397,423,316,342,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_56_459
169,203,273,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_56_460
382,406,342,366,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_58_468
412,442,213,243,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_58_469
368,396,321,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_58_470
355,377,117,139,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_58_471
393,429,272,308,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_58_472
75,97,357,379,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_58_473
155,215,118,178,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_60_504
350,364,305,319,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_60_505
334,352,388,406,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_64_530
187,213,343,369,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_66_531
386,402,318,334,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_68_541
108,126,153,171,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_70_554
112,144,342,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_72_559
163,183,167,187,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_74_567
126,144,230,248,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_76_583
61,89,194,222,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_76_584
407,423,246,262,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_80_600
372,388,214,230,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_80_601
166,182,367,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_86_609
297,323,331,357,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_88_612
105,127,347,369,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_88_613
320,346,357,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_88_614
385,419,282,316,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_88_615
292,306,253,267,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_94_667
117,135,289,307,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_96_672
179,197,319,337,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_96_673
149,167,210,228,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_96_674
401,461,206,266,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_102_704
162,224,259,321,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_104_712
315,361,247,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_108_737
166,188,256,278,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_112_745
278,298,356,376,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_112_746
292,310,338,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_112_747
315,331,198,214,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_114_785
366,380,268,282,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_114_786
182,200,330,348,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_114_787
101,127,292,318,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_114_788
346,362,315,331,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_116_799
359,405,285,331,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_116_800
127,153,129,155,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_118_803
286,320,138,172,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_118_804
378,392,269,283,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_130_892
194,216,265,287,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_132_893
380,398,206,224,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_134_916
369,403,278,312,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_134_917
353,375,204,226,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_134_918
302,324,188,210,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_134_919
349,371,177,199,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_134_920
324,344,184,204,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_134_921
317,333,161,177,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_134_922
126,144,196,214,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_134_923
156,172,358,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_134_924
140,160,291,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_136_930
138,152,259,273,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_136_931
244,258,291,305,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_136_932
229,245,358,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_136_933
195,217,195,217,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_136_934
146,162,133,149,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_142_959
453,473,292,312,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_146_1000
187,203,358,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_148_1023
434,472,271,309,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_150_1034
366,390,281,305,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_150_1035
177,237,254,314,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_152_1041
186,236,272,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_152_1042
283,335,308,360,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_162_1092
134,162,198,226,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_164_1118
71,87,297,313,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_168_1139
335,353,311,329,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_168_1140
133,153,165,185,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_170_1142
382,410,250,278,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_170_1143
132,148,329,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_170_1144
295,321,161,187,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_172_1161
33,49,213,229,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_176_1181
106,120,158,172,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_176_1182
184,198,327,341,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_176_1183
34,54,201,221,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_0_0
397,413,146,162,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_0_1
103,145,350,392,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_4_120
153,183,353,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_4_121
387,449,165,227,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_6_137
347,383,215,251,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_6_138
120,174,252,306,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_8_163
336,384,339,387,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_10_180
369,389,264,284,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_14_196
145,189,321,365,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_14_197
78,104,163,189,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_20_239
371,385,356,370,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_20_240
81,99,265,283,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_20_241
434,450,242,258,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_20_242
390,414,153,177,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_20_243
147,173,284,310,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_22_264
113,159,305,351,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_22_265
183,205,242,264,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_26_299
153,213,289,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_26_300
438,454,196,212,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_28_313
139,205,292,358,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_30_324
83,103,356,376,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_32_342
177,197,369,389,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_32_343
116,172,238,294,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_34_371
23,45,238,260,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_36_388
163,181,147,165,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_38_401
158,206,322,370,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_40_414
225,251,273,299,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_40_415
90,114,262,286,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_40_416
293,315,327,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_40_417
335,351,343,359,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_44_421
303,319,319,335,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_44_422
322,368,284,330,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_46_428
356,372,126,142,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_48_435
148,184,148,184,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_48_436
338,366,258,286,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_48_437
331,393,302,364,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_50_438
87,103,200,216,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_52_441
409,445,245,281,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_54_457
435,455,261,281,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_56_492
81,99,280,298,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_56_493
269,305,148,184,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_58_524
341,359,204,222,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_58_525
164,196,333,365,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_60_526
352,370,135,153,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_64_569
107,127,217,237,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_64_570
166,190,353,377,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_64_571
325,347,134,156,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_64_572
158,182,188,212,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_64_573
331,353,356,378,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_64_574
315,337,350,372,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_64_575
352,370,160,178,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_64_576
322,350,303,331,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_66_579
432,452,361,381,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_70_602
270,316,335,381,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_72_610
324,358,242,276,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_72_611
143,163,117,137,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_76_644
415,437,256,278,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_76_645
222,240,345,363,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_78_647
200,254,305,359,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_78_648
159,201,313,355,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_78_649
171,199,356,384,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_78_650
166,204,248,286,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_80_651
355,373,296,314,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_80_652
139,157,133,151,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_82_662
286,312,351,377,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_84_670
145,189,339,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_84_671
87,119,319,351,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_86_703
194,232,147,185,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_88_706
355,405,229,279,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_88_707
379,433,270,324,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_88_708
109,175,274,340,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_92_760
190,208,329,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_96_767
72,90,351,369,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_96_768
433,449,283,299,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_96_769
159,177,236,254,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_102_805
102,136,311,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_102_806
308,340,191,223,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_104_807
394,414,301,321,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_104_808
396,414,288,306,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_106_816
179,203,358,382,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_106_817
158,178,360,380,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_106_818
318,338,362,382,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_106_819
383,399,207,223,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_106_820
379,445,207,273,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_108_821
181,211,157,187,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_108_822
365,405,299,339,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_110_829
339,379,280,320,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_110_830
329,357,345,373,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_110_831
410,430,285,305,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_112_833
406,424,291,309,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_112_834
52,72,247,267,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_114_840
103,123,225,245,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_126_958
267,307,313,353,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_130_967
97,133,335,371,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_130_968
266,282,341,357,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_132_989
351,369,203,221,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_132_990
144,166,385,407,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_134_995
371,393,359,381,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_136_1001
361,433,216,288,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_138_1002
172,220,283,331,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_138_1003
367,389,163,185,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_140_1015
79,97,115,133,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_148_1064
381,451,268,338,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_148_1065
202,228,185,211,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_152_1075
113,131,280,298,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_156_1093
360,378,260,278,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_156_1094
107,121,237,251,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_158_1095
391,435,288,332,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_160_1099
417,443,291,317,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_160_1100
80,100,285,305,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_164_1127
421,455,264,298,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_164_1128
368,390,216,238,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_164_1129
337,391,283,337,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_164_1130
286,304,329,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_170_1155
144,164,276,296,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_170_1156
329,347,360,378,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_174_1184
185,269,257,341,1.3.6.1.4.1.14519.5.2.1.6279.6001.100225287222365663678666836860_174_1185
328,380,253,305,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_0_8
172,190,311,329,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_4_36
121,139,224,242,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_4_37
309,329,317,337,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_4_38
82,96,221,235,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_4_39
222,240,296,314,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_4_40
347,365,260,278,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_4_41
335,349,302,316,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_4_42
379,405,273,299,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_4_43
192,220,226,254,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_6_54
131,151,288,308,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_6_55
83,103,165,185,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_8_70
160,178,422,440,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_14_90
168,188,422,442,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_14_91
303,317,318,332,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_14_92
369,385,417,433,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_14_93
375,393,173,191,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_14_94
91,125,176,210,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_18_127
204,226,296,318,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_18_128
297,343,313,359,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_22_140
157,179,350,372,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_26_151
299,319,256,276,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_32_184
143,213,231,301,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_34_198
287,317,271,301,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_36_233
372,412,268,308,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_36_234
339,395,321,377,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_38_257
295,319,185,209,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_38_258
204,238,202,236,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_38_259
339,393,338,392,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_40_278
380,424,266,310,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_42_280
201,219,382,400,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_44_298
338,350,121,133,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_48_314
306,328,376,398,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_48_315
390,438,157,205,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_50_337
88,104,143,159,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_52_351
117,143,311,337,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_54_352
94,132,235,273,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_54_353
284,300,341,357,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_58_365
155,215,211,271,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_60_370
375,397,179,201,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_62_372
135,153,195,213,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_62_373
357,387,264,294,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_62_374
162,184,192,214,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_62_375
172,196,239,263,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_62_376
388,410,252,274,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_62_377
370,390,233,253,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_62_378
367,389,257,279,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_62_379
336,354,195,213,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_62_380
369,391,156,178,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_64_382
114,142,192,220,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_66_395
167,183,262,278,1.3.6.1.4.1.14519.5.2.1.6279.6001.102681962408431413578140925249_68_452
