x_min,x_max,y_min,y_max,ID
164,190,332,358,1.3.6.1.4.1.14519.5.2.1.6279.6001.187108608022306504546286626125_50_332
400,422,205,227,1.3.6.1.4.1.14519.5.2.1.6279.6001.187108608022306504546286626125_50_333
315,333,332,350,1.3.6.1.4.1.14519.5.2.1.6279.6001.187108608022306504546286626125_50_334
367,383,223,239,1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_52_338
149,165,350,366,1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_52_339
426,444,192,210,1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_52_340
177,209,402,434,1.3.6.1.4.1.14519.5.2.1.6279.6001.187966156856911682643615997798_52_341
166,188,293,315,1.3.6.1.4.1.14519.5.2.1.6279.6001.190298296009658115773239776160_54_356
427,445,286,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.192256506776434538421891524301_58_358
158,176,192,210,1.3.6.1.4.1.14519.5.2.1.6279.6001.192256506776434538421891524301_58_359
396,416,176,196,1.3.6.1.4.1.14519.5.2.1.6279.6001.192256506776434538421891524301_58_360
203,223,272,292,1.3.6.1.4.1.14519.5.2.1.6279.6001.192256506776434538421891524301_58_361
286,302,286,302,1.3.6.1.4.1.14519.5.2.1.6279.6001.192256506776434538421891524301_58_362
131,147,323,339,1.3.6.1.4.1.14519.5.2.1.6279.6001.199171741859530285887752432478_60_392
344,360,293,309,1.3.6.1.4.1.14519.5.2.1.6279.6001.199171741859530285887752432478_60_393
104,120,328,344,1.3.6.1.4.1.14519.5.2.1.6279.6001.199220738144407033276946096708_62_394
127,153,187,213,1.3.6.1.4.1.14519.5.2.1.6279.6001.199975006921901879512837687266_64_399
309,329,226,246,1.3.6.1.4.1.14519.5.2.1.6279.6001.199975006921901879512837687266_64_400
337,365,343,371,1.3.6.1.4.1.14519.5.2.1.6279.6001.212346425055214308006918165305_66_451
445,467,257,279,1.3.6.1.4.1.14519.5.2.1.6279.6001.217589936421986638139451480826_72_479
452,470,315,333,1.3.6.1.4.1.14519.5.2.1.6279.6001.217589936421986638139451480826_72_480
368,388,387,407,1.3.6.1.4.1.14519.5.2.1.6279.6001.217589936421986638139451480826_72_481
182,202,255,275,1.3.6.1.4.1.14519.5.2.1.6279.6001.217589936421986638139451480826_72_482
90,108,270,288,1.3.6.1.4.1.14519.5.2.1.6279.6001.217697417596902141600884006982_74_483
421,437,221,237,1.3.6.1.4.1.14519.5.2.1.6279.6001.217697417596902141600884006982_74_484
360,376,218,234,1.3.6.1.4.1.14519.5.2.1.6279.6001.217697417596902141600884006982_74_485
185,239,293,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.217955041973656886482758642958_76_487
388,406,171,189,1.3.6.1.4.1.14519.5.2.1.6279.6001.225154811831720426832024114593_84_517
318,338,397,417,1.3.6.1.4.1.14519.5.2.1.6279.6001.225154811831720426832024114593_84_518
353,373,388,408,1.3.6.1.4.1.14519.5.2.1.6279.6001.225154811831720426832024114593_84_519
68,120,227,279,1.3.6.1.4.1.14519.5.2.1.6279.6001.226383054119800793308721198594_86_527
118,134,154,170,1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780_88_532
31,53,253,275,1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780_88_533
451,471,283,303,1.3.6.1.4.1.14519.5.2.1.6279.6001.227796349777753378641347819780_88_534
139,159,375,395,1.3.6.1.4.1.14519.5.2.1.6279.6001.227885601428639043345478571594_90_535
119,153,322,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948_94_558
347,391,290,334,1.3.6.1.4.1.14519.5.2.1.6279.6001.235364978775280910367690540811_96_564
175,195,340,360,1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518_98_577
383,403,199,219,1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518_98_578
315,371,319,375,1.3.6.1.4.1.14519.5.2.1.6279.6001.252634638822000832774167856951_100_633
392,414,288,310,1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_104_637
99,115,356,372,1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_104_638
145,163,158,176,1.3.6.1.4.1.14519.5.2.1.6279.6001.253322967203074795232627653819_104_639
209,251,301,343,1.3.6.1.4.1.14519.5.2.1.6279.6001.259227883564429312164962953756_106_663
375,393,438,456,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_110_675
102,124,410,432,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_110_676
320,348,420,448,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_110_677
365,389,422,446,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_110_678
361,379,363,381,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_110_679
127,149,147,169,1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_112_685
124,140,94,110,1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_112_686
278,294,168,184,1.3.6.1.4.1.14519.5.2.1.6279.6001.267519732763035023633235877753_112_687
155,173,344,362,1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_114_688
141,169,180,208,1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_114_689
104,120,174,190,1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_114_690
79,159,154,234,1.3.6.1.4.1.14519.5.2.1.6279.6001.267957701183569638795986183786_114_691
68,98,349,379,1.3.6.1.4.1.14519.5.2.1.6279.6001.270152671889301412052226973069_116_697
103,121,411,429,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_120_738
98,126,334,362,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_120_739
132,164,157,189,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_120_740
77,105,203,231,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_120_741
283,305,320,342,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_120_742
101,125,318,342,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_120_743
380,460,250,330,1.3.6.1.4.1.14519.5.2.1.6279.6001.280072876841890439628529365478_120_744
364,382,224,242,1.3.6.1.4.1.14519.5.2.1.6279.6001.283569726884265181140892667131_124_752
361,379,274,292,1.3.6.1.4.1.14519.5.2.1.6279.6001.283569726884265181140892667131_124_753
376,396,266,286,1.3.6.1.4.1.14519.5.2.1.6279.6001.283569726884265181140892667131_124_754
299,339,313,353,1.3.6.1.4.1.14519.5.2.1.6279.6001.283569726884265181140892667131_124_755
343,365,385,407,1.3.6.1.4.1.14519.5.2.1.6279.6001.283733738239331719775105586296_126_756
407,429,173,195,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230_130_811
77,93,189,205,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230_130_812
148,164,127,143,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230_130_813
159,199,350,390,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230_130_814
142,170,246,274,1.3.6.1.4.1.14519.5.2.1.6279.6001.299767339686526858593516834230_130_815
179,217,312,350,1.3.6.1.4.1.14519.5.2.1.6279.6001.302557165094691896097534021075_132_835
369,431,314,376,1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_138_895
373,401,294,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.323753921818102744511069914832_138_896
131,149,236,254,1.3.6.1.4.1.14519.5.2.1.6279.6001.443400977949406454649939526179_142_985
342,358,391,407,1.3.6.1.4.1.14519.5.2.1.6279.6001.443400977949406454649939526179_142_986
137,159,267,289,1.3.6.1.4.1.14519.5.2.1.6279.6001.461155505515403114280165935891_144_992
428,444,230,246,1.3.6.1.4.1.14519.5.2.1.6279.6001.466284753932369813717081722101_146_994
193,217,340,364,1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_152_1024
174,194,329,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_152_1025
385,405,314,334,1.3.6.1.4.1.14519.5.2.1.6279.6001.557875302364105947813979213632_152_1026
110,178,128,196,1.3.6.1.4.1.14519.5.2.1.6279.6001.624425075947752229712087113746_154_1050
190,212,236,258,1.3.6.1.4.1.14519.5.2.1.6279.6001.692598144815688523679745963696_158_1067
426,454,192,220,1.3.6.1.4.1.14519.5.2.1.6279.6001.692598144815688523679745963696_158_1068
94,130,289,325,1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179_170_1153
185,215,176,206,1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179_170_1154
412,432,353,373,1.3.6.1.4.1.14519.5.2.1.6279.6001.939152384493874708850321969356_172_1159
103,131,244,272,1.3.6.1.4.1.14519.5.2.1.6279.6001.104562737760173137525888934217_2_9
122,162,271,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375_4_15
303,323,327,347,1.3.6.1.4.1.14519.5.2.1.6279.6001.108231420525711026834210228428_6_24
98,124,200,226,1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343_12_48
415,435,237,257,1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343_12_49
388,412,255,279,1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343_12_50
79,99,302,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637_14_72
348,366,345,363,1.3.6.1.4.1.14519.5.2.1.6279.6001.121824995088859376862458155637_14_73
339,363,209,233,1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224_16_104
366,386,269,289,1.3.6.1.4.1.14519.5.2.1.6279.6001.128059192202504367870633619224_16_105
122,156,286,320,1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_18_106
148,184,323,359,1.3.6.1.4.1.14519.5.2.1.6279.6001.128881800399702510818644205032_18_107
163,181,373,391,1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_20_125
148,184,289,325,1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_20_126
137,163,246,272,1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397_28_166
211,241,140,170,1.3.6.1.4.1.14519.5.2.1.6279.6001.162718361851587451505896742103_40_225
370,396,365,391,1.3.6.1.4.1.14519.5.2.1.6279.6001.162901839201654862079549658100_42_227
46,66,206,226,1.3.6.1.4.1.14519.5.2.1.6279.6001.163994693532965040247348251579_44_229
94,116,340,362,1.3.6.1.4.1.14519.5.2.1.6279.6001.168037818448885856452592057286_46_236
401,417,149,165,1.3.6.1.4.1.14519.5.2.1.6279.6001.168605638657404145360275453085_48_237
268,328,261,321,1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_50_248
388,408,292,312,1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_50_249
115,135,315,335,1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_50_250
322,340,221,239,1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_50_251
150,166,338,354,1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_50_252
184,198,308,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_50_253
438,454,255,271,1.3.6.1.4.1.14519.5.2.1.6279.6001.169128136262002764211589185953_50_254
167,209,333,375,1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_54_271
142,158,348,364,1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_54_272
87,119,267,299,1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_54_273
86,134,230,278,1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_54_274
126,142,192,208,1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_54_275
339,365,291,317,1.3.6.1.4.1.14519.5.2.1.6279.6001.173106154739244262091404659845_54_276
281,351,331,401,1.3.6.1.4.1.14519.5.2.1.6279.6001.179049373636438705059720603192_56_306
444,468,170,194,1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_58_307
58,78,208,228,1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_58_308
176,190,178,192,1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_58_309
154,172,109,127,1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825_60_316
341,361,224,244,1.3.6.1.4.1.14519.5.2.1.6279.6001.183184435049555024219115904825_60_317
345,369,269,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456_62_318
281,301,355,375,1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456_62_319
320,338,253,271,1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456_62_320
286,306,227,247,1.3.6.1.4.1.14519.5.2.1.6279.6001.183843376225716802567192412456_62_321
177,199,197,219,1.3.6.1.4.1.14519.5.2.1.6279.6001.193808128386712859512130599234_70_364
439,465,259,285,1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291_76_439
453,471,236,254,1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291_76_440
206,244,288,326,1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764_78_444
341,383,283,325,1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764_78_445
124,154,175,205,1.3.6.1.4.1.14519.5.2.1.6279.6001.208737629504245244513001631764_78_446
407,445,293,331,1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418_84_528
390,418,346,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.226456162308124493341905600418_84_529
391,417,278,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066_86_555
374,390,289,305,1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066_86_556
150,170,384,404,1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066_86_557
291,333,307,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_90_586
365,393,347,375,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_90_587
352,376,347,371,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_90_588
306,342,281,317,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_90_589
329,363,332,366,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_90_590
442,462,247,267,1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556_92_603
88,110,165,187,1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556_92_604
75,89,170,184,1.3.6.1.4.1.14519.5.2.1.6279.6001.247769845138587733933485039556_92_605
350,376,197,223,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_94_623
150,168,178,196,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_94_624
182,214,345,377,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_94_625
387,411,228,252,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_94_626
381,397,239,255,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_94_627
350,378,162,190,1.3.6.1.4.1.14519.5.2.1.6279.6001.250397690690072950000431855143_94_628
148,166,187,205,1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_98_664
138,158,158,178,1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_98_665
146,166,134,154,1.3.6.1.4.1.14519.5.2.1.6279.6001.259543921154154401875872845498_98_666
161,201,210,250,1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290_100_699
140,164,161,185,1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290_100_700
382,398,197,213,1.3.6.1.4.1.14519.5.2.1.6279.6001.270390050141765094612147226290_100_701
89,111,376,398,1.3.6.1.4.1.14519.5.2.1.6279.6001.272961322147784625028175033640_102_713
136,160,138,162,1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_104_725
289,315,336,362,1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907_104_726
359,407,311,359,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886_110_762
272,300,284,312,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886_110_763
320,344,189,213,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886_110_764
300,382,319,401,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886_110_765
390,404,234,248,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886_110_766
375,423,239,287,1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551_114_841
390,454,207,271,1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551_114_842
337,369,394,426,1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131_118_846
191,219,135,163,1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014_120_855
92,112,213,233,1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014_120_856
121,139,263,281,1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014_120_857
169,191,308,330,1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165_122_874
300,318,209,227,1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372_124_877
70,120,333,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_126_908
135,155,390,410,1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679_126_909
154,186,338,370,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_128_910
217,239,276,298,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_128_911
168,188,329,349,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_128_912
362,388,275,301,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_128_913
190,206,233,249,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_128_914
279,303,309,333,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288_128_915
72,88,287,303,1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350_132_936
390,404,139,153,1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027_136_941
188,208,273,293,1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826_138_991
61,85,273,297,1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071_140_996
79,97,279,297,1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071_140_997
389,413,312,336,1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276_142_1005
118,154,200,236,1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276_142_1006
117,161,284,328,1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276_142_1007
77,103,181,207,1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603_144_1028
369,401,197,229,1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603_144_1029
158,220,403,465,1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739_146_1044
150,170,192,212,1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739_146_1045
217,239,378,400,1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739_146_1046
344,370,341,367,1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739_146_1047
160,220,236,296,1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561_148_1056
177,195,206,224,1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035_150_1059
395,409,285,299,1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616_152_1062
353,369,201,217,1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616_152_1063
328,372,215,259,1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896_154_1066
59,77,303,321,1.3.6.1.4.1.14519.5.2.1.6279.6001.756684168227383088294595834066_156_1085
387,415,348,376,1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476_158_1090
311,333,406,428,1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170_164_1121
346,402,220,276,1.3.6.1.4.1.14519.5.2.1.6279.6001.892375496445736188832556446335_168_1131
315,331,275,291,1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683_170_1152
355,385,356,386,1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409_172_1157
135,159,346,370,1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409_172_1158
135,165,413,443,1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681_174_1165
97,115,334,352,1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557_176_1176
100,120,336,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.108197895896446896160048741492_2_23
400,452,259,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059_4_25
399,417,328,346,1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059_4_26
419,435,343,359,1.3.6.1.4.1.14519.5.2.1.6279.6001.111172165674661221381920536987_6_28
447,467,218,238,1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565_10_86
352,378,251,277,1.3.6.1.4.1.14519.5.2.1.6279.6001.126264578931778258890371755354_14_98
307,339,365,397,1.3.6.1.4.1.14519.5.2.1.6279.6001.128023902651233986592378348912_16_103
104,130,341,367,1.3.6.1.4.1.14519.5.2.1.6279.6001.129055977637338639741695800950_18_110
379,399,260,280,1.3.6.1.4.1.14519.5.2.1.6279.6001.130438550890816550994739120843_20_117
169,189,197,217,1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_22_129
184,206,310,332,1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_22_130
163,187,261,285,1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_22_131
384,402,217,235,1.3.6.1.4.1.14519.5.2.1.6279.6001.134996872583497382954024478441_22_132
64,98,290,324,1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097_24_135
88,138,324,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097_24_136
47,71,305,329,1.3.6.1.4.1.14519.5.2.1.6279.6001.138080888843357047811238713686_26_139
77,113,185,221,1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411_28_144
99,123,350,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.141069661700670042960678408762_32_149
162,204,222,264,1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227_38_199
327,367,311,351,1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748_40_335
359,413,188,242,1.3.6.1.4.1.14519.5.2.1.6279.6001.187451715205085403623595258748_40_336
154,172,349,367,1.3.6.1.4.1.14519.5.2.1.6279.6001.188209889686363159853715266493_42_344
302,320,327,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.188209889686363159853715266493_42_345
170,202,313,345,1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_44_347
120,136,328,344,1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_44_348
137,153,306,322,1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_44_349
348,368,364,384,1.3.6.1.4.1.14519.5.2.1.6279.6001.188376349804761988217597754952_44_350
342,370,308,336,1.3.6.1.4.1.14519.5.2.1.6279.6001.194440094986948071643661798326_46_367
136,178,212,254,1.3.6.1.4.1.14519.5.2.1.6279.6001.202811684116768680758082619196_50_420
294,342,160,208,1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074_54_454
395,419,322,346,1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074_54_455
376,394,298,316,1.3.6.1.4.1.14519.5.2.1.6279.6001.213140617640021803112060161074_54_456
101,115,214,228,1.3.6.1.4.1.14519.5.2.1.6279.6001.216882370221919561230873289517_56_477
96,112,231,247,1.3.6.1.4.1.14519.5.2.1.6279.6001.216882370221919561230873289517_56_478
121,161,316,356,1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729_58_490
138,156,370,388,1.3.6.1.4.1.14519.5.2.1.6279.6001.219087313261026510628926082729_58_491
383,431,264,312,1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179_60_506
364,388,350,374,1.3.6.1.4.1.14519.5.2.1.6279.6001.219909753224298157409438012179_60_507
287,341,227,281,1.3.6.1.4.1.14519.5.2.1.6279.6001.227962600322799211676960828223_62_536
49,69,284,304,1.3.6.1.4.1.14519.5.2.1.6279.6001.241570579760883349458693655367_68_580
63,81,255,273,1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730_70_620
464,488,245,269,1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730_70_621
422,460,291,329,1.3.6.1.4.1.14519.5.2.1.6279.6001.249530219848512542668813996730_70_622
157,181,203,227,1.3.6.1.4.1.14519.5.2.1.6279.6001.250863365157630276148828903732_74_630
276,294,293,311,1.3.6.1.4.1.14519.5.2.1.6279.6001.272042302501586336192628818865_78_705
150,166,322,338,1.3.6.1.4.1.14519.5.2.1.6279.6001.277445975068759205899107114231_80_732
162,178,348,364,1.3.6.1.4.1.14519.5.2.1.6279.6001.277445975068759205899107114231_80_733
439,463,186,210,1.3.6.1.4.1.14519.5.2.1.6279.6001.281489753704424911132261151767_86_748
154,170,195,211,1.3.6.1.4.1.14519.5.2.1.6279.6001.293757615532132808762625441831_88_783
126,150,301,325,1.3.6.1.4.1.14519.5.2.1.6279.6001.293757615532132808762625441831_88_784
92,114,377,399,1.3.6.1.4.1.14519.5.2.1.6279.6001.294188507421106424248264912111_90_789
439,469,328,358,1.3.6.1.4.1.14519.5.2.1.6279.6001.294188507421106424248264912111_90_790
408,430,379,401,1.3.6.1.4.1.14519.5.2.1.6279.6001.294188507421106424248264912111_90_791
108,128,219,239,1.3.6.1.4.1.14519.5.2.1.6279.6001.295298571102631191572192562523_92_792
381,401,232,252,1.3.6.1.4.1.14519.5.2.1.6279.6001.295298571102631191572192562523_92_793
122,152,333,363,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663_94_794
80,102,275,297,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663_94_795
91,109,350,368,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663_94_796
68,84,355,371,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663_94_797
85,105,363,383,1.3.6.1.4.1.14519.5.2.1.6279.6001.295420274214095686326263147663_94_798
396,412,312,328,1.3.6.1.4.1.14519.5.2.1.6279.6001.303421828981831854739626597495_98_836
172,196,361,385,1.3.6.1.4.1.14519.5.2.1.6279.6001.305858704835252413616501469037_100_838
